id,pk,bd_mgt_sn,sido,sigungu,gu,rd_nm,bld_s,bld_e,buld_nm,buld_nm_dc,buld_se_cd,bul_eng_nm,zip_cd,gro_flo_co,und_flo_co,buld_no,sig_cd,rn_cd,emd_cd,pnu,xpos,ypos,poi_chk,mainPurpsCdNm,archArea,totArea,grndFlrCnt,ugrndFlrCnt,pmsDay,stcnsDay,useAprDay,has_register_match,match_method,administrative_uncertainty,building_area_m2,change_area_m2,change_ratio,max_change_score,near_change,site_id,brightness_delta,change_type,classification_note,directional_consistency_flag,change_id,mean_change_score,t1_date,t2_date,method,brightness_t1,brightness_t2,confidence,building_relevance,priority_score,inspection_priority,gi_zscore,gi_pvalue,gi_class
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3200.98,0.0,0.6666,,CHG_00037,-618.12,DEMOLITION,"건물과 미교차 + mean_change_score=0.60 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",,CHG_00037,0.6042,2022-05-17,2024-05-31,ensemble,2715.97,2097.84,0.6666,1.0,0.5666,MEDIUM,0.16337325734581584,0.515,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5601.72,0.0,0.7006,,CHG_00040,-108.52,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00040,0.58,2022-05-17,2024-05-31,ensemble,2084.15,1975.64,0.7006,0.3,0.5102,MEDIUM,-0.2782202555239459,0.485,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1900.58,0.0,0.7677,,CHG_00041,-489.72,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00041,0.5985,2022-05-17,2024-05-31,ensemble,2339.86,1850.14,0.7677,0.3,0.5371,MEDIUM,-0.1816187164277847,0.657,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3000.92,0.0,0.7676,,CHG_00042,233.96,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00042,0.585,2022-05-17,2024-05-31,ensemble,2483.47,2717.42,0.7676,0.3,0.537,MEDIUM,-0.23183637099957644,0.559,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3301.01,0.0,0.6319,,CHG_00044,242.59,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00044,0.5628,2022-05-17,2024-05-31,ensemble,1941.28,2183.87,0.6319,0.3,0.4828,MEDIUM,-0.40042759209733597,0.293,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1500.46,0.0,0.6353,,CHG_00045,-268.11,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00045,0.5548,2022-05-17,2024-05-31,ensemble,2222.38,1954.27,0.6353,0.3,0.4841,MEDIUM,-0.04852536613949244,0.949,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2400.74,0.0,0.8002,,CHG_00046,-656.31,DEMOLITION,"건물과 미교차 + mean_change_score=0.73 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",,CHG_00046,0.728,2022-05-17,2024-05-31,ensemble,2645.15,1988.85,0.8002,1.0,0.6201,MEDIUM,-0.25767882094886835,0.431,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3901.2,0.0,0.59,,CHG_00047,99.08,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00047,0.5396,2022-05-17,2024-05-31,ensemble,2398.5,2497.57,0.59,0.3,0.466,MEDIUM,-0.08279264409423029,0.985,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.28,0.0,0.5389,,CHG_00048,-221.78,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00048,0.5203,2022-05-17,2024-05-31,ensemble,1584.89,1363.11,0.5389,0.3,0.4456,MEDIUM,-0.5852058422842109,0.125,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3000.92,0.0,0.7711,,CHG_00051,307.44,OTHER_CHANGE,"건물과 미교차 + mean_change_score=0.65 >= 0.6 이지만 brightness_delta=+307.4(T2가 더 밝음)로 철거(어두워짐/무변화 예상) 방향과 불일치 - 건물 미등록 신축 등 다른 원인 가능성, 재확인 필요",,CHG_00051,0.6547,2022-05-17,2024-05-31,ensemble,1930.87,2238.31,0.7711,0.3,0.5384,MEDIUM,-0.676743018478222,0.061,COLD_90
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1700.52,0.0,0.584,,CHG_00053,-322.27,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00053,0.5482,2022-05-17,2024-05-31,ensemble,2018.88,1696.61,0.584,0.3,0.4636,MEDIUM,-0.7829053174457324,0.039,COLD_95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1200.37,0.0,0.8391,,CHG_00056,201.22,OTHER_CHANGE,"건물과 미교차 + mean_change_score=0.70 >= 0.6 이지만 brightness_delta=+201.2(T2가 더 밝음)로 철거(어두워짐/무변화 예상) 방향과 불일치 - 건물 미등록 신축 등 다른 원인 가능성, 재확인 필요",,CHG_00056,0.7023,2022-05-17,2024-05-31,ensemble,1990.92,2192.14,0.8391,0.3,0.5656,MEDIUM,-0.5715746598933761,0.089,COLD_90
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,8702.67,0.0,0.9433,,CHG_00057,297.47,OTHER_CHANGE,"건물과 미교차 + mean_change_score=0.81 >= 0.6 이지만 brightness_delta=+297.5(T2가 더 밝음)로 철거(어두워짐/무변화 예상) 방향과 불일치 - 건물 미등록 신축 등 다른 원인 가능성, 재확인 필요",,CHG_00057,0.8074,2022-05-17,2024-05-31,ensemble,1560.98,1858.45,0.9433,0.3,0.6073,MEDIUM,1.0434838009485186,0.003,HOT_99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1800.55,0.0,0.7693,,CHG_00062,297.39,OTHER_CHANGE,"건물과 미교차 + mean_change_score=0.70 >= 0.6 이지만 brightness_delta=+297.4(T2가 더 밝음)로 철거(어두워짐/무변화 예상) 방향과 불일치 - 건물 미등록 신축 등 다른 원인 가능성, 재확인 필요",,CHG_00062,0.6986,2022-05-17,2024-05-31,ensemble,1590.7,1888.09,0.7693,0.3,0.5377,MEDIUM,0.8663730908564873,0.003,HOT_99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.28,0.0,0.6274,,CHG_00063,380.93,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00063,0.5822,2022-05-17,2024-05-31,ensemble,2476.74,2857.67,0.6274,0.3,0.481,MEDIUM,0.15726762356658733,0.423,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2700.83,0.0,0.8047,,CHG_00064,179.96,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00064,0.5936,2022-05-17,2024-05-31,ensemble,1744.8,1924.77,0.8047,0.3,0.5519,MEDIUM,-0.6261940504455419,0.075,COLD_90
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,74422.87,0.0,0.9894,,CHG_00067,1210.79,OTHER_CHANGE,"건물과 미교차 + mean_change_score=0.76 >= 0.6 이지만 brightness_delta=+1210.8(T2가 더 밝음)로 철거(어두워짐/무변화 예상) 방향과 불일치 - 건물 미등록 신축 등 다른 원인 가능성, 재확인 필요",,CHG_00067,0.7574,2022-05-17,2024-05-31,ensemble,1562.71,2773.5,0.9894,0.3,0.6258,MEDIUM,0.6731700126641649,0.009,HOT_99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,4301.32,0.0,0.7898,,CHG_00068,-303.77,DEMOLITION,"건물과 미교차 + mean_change_score=0.64 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",,CHG_00068,0.642,2022-05-17,2024-05-31,ensemble,2471.45,2167.68,0.7898,1.0,0.6159,MEDIUM,0.14297381425397557,0.613,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,4601.41,0.0,0.7044,,CHG_00069,-510.21,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00069,0.5799,2022-05-17,2024-05-31,ensemble,2380.41,1870.2,0.7044,0.3,0.5118,MEDIUM,0.21714069899855407,0.325,NOT_SIG
