id,pk,bd_mgt_sn,sido,sigungu,gu,rd_nm,bld_s,bld_e,buld_nm,buld_nm_dc,buld_se_cd,bul_eng_nm,zip_cd,gro_flo_co,und_flo_co,buld_no,sig_cd,rn_cd,emd_cd,pnu,xpos,ypos,poi_chk,mainPurpsCdNm,archArea,totArea,grndFlrCnt,ugrndFlrCnt,pmsDay,stcnsDay,useAprDay,has_register_match,match_method,administrative_uncertainty,building_area_m2,change_area_m2,change_ratio,max_change_score,near_change,site_id,change_type,classification_note,change_id,mean_change_score,t1_date,t2_date,method,confidence,building_relevance,priority_score,inspection_priority,gi_zscore,gi_pvalue,gi_class
lt_c_spbd.4107771706,412810079304,4128111200102890003000001,경기도,고양시 덕양구,동산동,고양대로,1826,1,,,0,,,1.0,0.0,1826-1,41281,2192001,112,4128111200102890001,126.88191969945643,37.64142492706967,,,,,,,,,,False,,1.0,138.0,138.0,1.0,0.9978,False,CHG_00010,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.9978,1.0,0.9991,HIGH,-0.03370182854476569,0.657,NOT_SIG
lt_c_spbd.4107771705,412810077755,4128111200102820034000001,경기도,고양시 덕양구,동산동,고양대로,1824,0,,,0,,,1.0,0.0,1824,41281,2192001,112,4128111200102820019,126.88221027259351,37.64196718079908,,,,,,,,,,False,,1.0,240.11,4.2,0.0175,0.9978,False,CHG_00010,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.02 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.9978,1.0,0.7044,HIGH,0.07350752939328566,0.785,NOT_SIG
lt_c_spbd.4107775970,412810136875,4128111200102000003000001,경기도,고양시 덕양구,동산동,화랑로,540,0,,,0,,,1.0,0.0,540,41281,3192097,112,4128111200102000003,126.88789865667448,37.64203623390438,,제2종근린생활시설,291.2,291.2,1.0,0.0,20241217,20250825,20260119,True,pnu,0.1,298.96,298.96,1.0,0.6667,False,CHG_00005,NEW_BUILDING,사용승인일=2026-01-19이 T1~T2 사이 - 신축 확정(건축물대장 근거),,,,,,0.6667,1.0,0.6867,MEDIUM,-1.1373403691692283,0.003,COLD_99
lt_c_spbd.4107771709,412810078054,4128111200102260000000001,경기도,고양시 덕양구,동산동,고양대로,1846,1,,,0,,,1.0,0.0,1846-1,41281,2192001,112,4128111200102260000,126.88440747866606,37.641342287060525,,,,,,,,,,False,,1.0,196.51,0.0,0.0,,True,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,0.0,0.3,0.23,LOW,-0.2090047924783737,0.989,NOT_SIG
lt_c_spbd.4107804471,412810085239,4128111200103580000000001,경기도,고양시 덕양구,동산동,동산1로,18,0,,,0,,,4.0,0.0,18,41281,3194067,112,4128111200103580000,126.8853025740383,37.64298000946482,,단독주택,153.77,487.7,4.0,0.0,20130702,20130715,20140417,True,pnu,0.6,127.05,0.0,0.0,,True,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,0.0,0.3,0.15,LOW,-1.05380060973698,0.013,COLD_95
lt_c_spbd.4107804470,412810084551,4128111200103580001000001,경기도,고양시 덕양구,동산동,동산1로,16,0,,,0,,,4.0,0.0,16,41281,3194067,112,4128111200103580001,126.88545125920405,37.643065485940184,,단독주택,165.82,493.08,4.0,0.0,20130329,20130404,20131004,True,pnu,0.6,189.69,0.0,0.0,,True,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,0.0,0.3,0.15,LOW,-1.05380060973698,0.013,COLD_95
lt_c_spbd.4107803472,412810081028,4128111300106400001000001,경기도,고양시 덕양구,용두동,서오릉로,577,161,,,0,,,1.0,0.0,577-161,41281,3000007,113,4128111300106400001,126.87670570997115,37.62851931751456,,,,,,,,,,False,,1.0,290.75,290.75,1.0,0.9316,False,CHG_00025,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.9316,1.0,0.9726,HIGH,-0.0461457718768609,0.679,NOT_SIG
lt_c_spbd.4107803452,412810079527,4128111300106410001000001,경기도,고양시 덕양구,용두동,서오릉로,569,10,,,0,,,1.0,0.0,569-10,41281,3000007,113,4128111300106410001,126.87767863644521,37.63017253577992,,,,,,,,,,False,,1.0,171.42,171.42,1.0,0.8698,False,CHG_00023,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.8698,1.0,0.9479,HIGH,-0.22453796649780688,0.323,NOT_SIG
lt_c_spbd.4107803470,412810092927,4128111300105680005000001,경기도,고양시 덕양구,용두동,서오릉로,577,123,,,0,,,1.0,0.0,577-123,41281,3000007,113,4128111300105680005,126.8772312576842,37.6309778932942,,,,,,,,,,False,,1.0,789.28,466.16,0.5906,0.8698,False,CHG_00023,NEW_BUILDING,"change_ratio=0.59 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.8698,1.0,0.8251,HIGH,-0.07355725544056771,0.746,NOT_SIG
lt_c_spbd.4107798854,412810112536,4128111300105700011000001,경기도,고양시 덕양구,용두동,서오릉로,540,82,,,0,,,1.0,0.0,540-82,41281,3000007,113,4128111300105700011,126.87763152748906,37.63285331920499,,,,,,,,,,False,,1.0,224.38,0.0,0.0,,True,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,0.0,0.3,0.23,LOW,-0.24407408732336922,0.905,NOT_SIG
lt_c_spbd.4107803394,412810079479,4128111300105200001000001,경기도,고양시 덕양구,용두동,고양대로,1834,182,,,0,,,1.0,0.0,1834-182,41281,2192001,113,4128111300105200001,126.87717949000967,37.63640674508274,,,,,,,,,,False,,1.0,133.31,4.92,0.0369,0.8985,False,CHG_00017,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.04 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,0.8985,1.0,0.6705,MEDIUM,-0.26448041397635036,0.453,NOT_SIG
lt_c_spbd.4107788017,412810021601,4128111300100010013034002,경기도,고양시 덕양구,용두동,서오릉로,324,14,,,0,,,1.0,0.0,324-14,41281,3000007,113,4128111300100010013,126.90282555149682,37.62191510982818,,,,,,,,,,False,,1.0,13.83,13.83,1.0,1.0,False,CHG_00047,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,1.0,1.0,1.0,HIGH,1.0485731590165543,0.003,HOT_99
lt_c_spbd.4107788016,412810021600,4128111300100010013034001,경기도,고양시 덕양구,용두동,서오릉로,324,14,,,0,,,1.0,0.0,324-14,41281,3000007,113,4128111300100010013,126.90296574766525,37.62206818647352,,,,,,,,,,False,,1.0,10.11,10.11,1.0,1.0,False,CHG_00047,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",,,,,,1.0,1.0,1.0,HIGH,1.0485731590165543,0.003,HOT_99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.28,0.0,0.805,,CHG_00001,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",CHG_00001,0.575,2024-05-31,2026-05-31,ensemble,0.805,0.3,0.552,MEDIUM,-0.4515746668714891,0.259,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,4401.35,0.0,0.7859,,CHG_00003,DEMOLITION,"건물과 미교차 + mean_change_score=0.60 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",CHG_00003,0.6004,2024-05-31,2026-05-31,ensemble,0.7859,1.0,0.6144,MEDIUM,-0.9850543493708595,0.007,COLD_99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1200.37,0.0,0.6147,,CHG_00004,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",CHG_00004,0.537,2024-05-31,2026-05-31,ensemble,0.6147,0.3,0.4759,MEDIUM,0.18820065744714234,0.321,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3801.17,0.0,0.6159,,CHG_00006,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",CHG_00006,0.5441,2024-05-31,2026-05-31,ensemble,0.6159,0.3,0.4764,MEDIUM,-1.1837658500620452,0.003,COLD_99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2300.71,0.0,0.6999,,CHG_00007,DEMOLITION,"건물과 미교차 + mean_change_score=0.60 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",CHG_00007,0.6042,2024-05-31,2026-05-31,ensemble,0.6999,1.0,0.58,MEDIUM,-0.16984553024450758,0.721,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1800.55,0.0,0.8448,,CHG_00009,DEMOLITION,"건물과 미교차 + mean_change_score=0.65 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",CHG_00009,0.6542,2024-05-31,2026-05-31,ensemble,0.8448,1.0,0.6379,MEDIUM,-0.09657419957580621,0.847,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2900.89,0.0,0.8452,,CHG_00011,DEMOLITION,"건물과 미교차 + mean_change_score=0.67 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",CHG_00011,0.6676,2024-05-31,2026-05-31,ensemble,0.8452,1.0,0.6381,MEDIUM,-0.37625835250835293,0.295,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1500.46,0.0,0.6229,,CHG_00012,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",CHG_00012,0.5564,2024-05-31,2026-05-31,ensemble,0.6229,0.3,0.4792,MEDIUM,-0.26448041397635036,0.617,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.28,0.0,0.6829,,CHG_00013,DEMOLITION,"건물과 미교차 + mean_change_score=0.62 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",CHG_00013,0.6207,2024-05-31,2026-05-31,ensemble,0.6829,1.0,0.5732,MEDIUM,-0.7105479211114575,0.035,COLD_95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2500.77,0.0,0.7519,,CHG_00014,DEMOLITION,"건물과 미교차 + mean_change_score=0.61 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",CHG_00014,0.6129,2024-05-31,2026-05-31,ensemble,0.7519,1.0,0.6008,MEDIUM,-0.7105479211114575,0.029,COLD_95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.28,0.0,0.7197,,CHG_00015,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",CHG_00015,0.5445,2024-05-31,2026-05-31,ensemble,0.7197,0.3,0.5179,MEDIUM,-0.5971165915073587,0.111,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2300.71,0.0,0.8146,,CHG_00022,DEMOLITION,"건물과 미교차 + mean_change_score=0.61 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",CHG_00022,0.611,2024-05-31,2026-05-31,ensemble,0.8146,1.0,0.6258,MEDIUM,0.23719324553084584,0.341,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.28,0.0,0.7407,,CHG_00024,DEMOLITION,"건물과 미교차 + mean_change_score=0.68 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",CHG_00024,0.6792,2024-05-31,2026-05-31,ensemble,0.7407,1.0,0.5963,MEDIUM,-0.22453796649780688,0.591,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.28,0.0,0.778,,CHG_00027,DEMOLITION,"건물과 미교차 + mean_change_score=0.69 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",CHG_00027,0.6877,2024-05-31,2026-05-31,ensemble,0.778,1.0,0.6112,MEDIUM,-0.4361720237261688,0.245,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2800.86,0.0,0.9906,,CHG_00028,DEMOLITION,"건물과 미교차 + mean_change_score=0.75 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",CHG_00028,0.7541,2024-05-31,2026-05-31,ensemble,0.9906,1.0,0.6962,MEDIUM,0.09796031314376645,0.683,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.28,0.0,0.7597,,CHG_00029,DEMOLITION,"건물과 미교차 + mean_change_score=0.64 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",CHG_00029,0.638,2024-05-31,2026-05-31,ensemble,0.7597,1.0,0.6039,MEDIUM,-0.47102376711430954,0.211,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3801.17,0.0,0.8501,,CHG_00032,DEMOLITION,"건물과 미교차 + mean_change_score=0.66 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",CHG_00032,0.6604,2024-05-31,2026-05-31,ensemble,0.8501,1.0,0.64,MEDIUM,-0.3756056981377894,0.293,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5301.63,0.0,0.8665,,CHG_00035,DEMOLITION,"건물과 미교차 + mean_change_score=0.61 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",CHG_00035,0.6083,2024-05-31,2026-05-31,ensemble,0.8665,1.0,0.6466,MEDIUM,-0.5670509801700236,0.103,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1800.55,0.0,0.5746,,CHG_00036,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",CHG_00036,0.5416,2024-05-31,2026-05-31,ensemble,0.5746,0.3,0.4598,MEDIUM,-0.03831391943008786,0.801,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2400.74,0.0,0.813,,CHG_00038,DEMOLITION,"건물과 미교차 + mean_change_score=0.67 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",CHG_00038,0.6656,2024-05-31,2026-05-31,ensemble,0.813,1.0,0.6252,MEDIUM,-0.3029000012569101,0.423,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3401.05,0.0,0.7161,,CHG_00048,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",CHG_00048,0.559,2024-05-31,2026-05-31,ensemble,0.7161,0.3,0.5164,MEDIUM,0.4158029916086476,0.089,HOT_90
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.28,0.0,0.7854,,CHG_00049,DEMOLITION,"건물과 미교차 + mean_change_score=0.69 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",CHG_00049,0.6926,2024-05-31,2026-05-31,ensemble,0.7854,1.0,0.6142,MEDIUM,0.3094203292066436,0.257,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5001.54,0.0,0.8332,,CHG_00050,DEMOLITION,"건물과 미교차 + mean_change_score=0.69 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",CHG_00050,0.6856,2024-05-31,2026-05-31,ensemble,0.8332,1.0,0.6333,MEDIUM,0.29662830354358116,0.279,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,8002.46,0.0,0.9376,,CHG_00058,DEMOLITION,"건물과 미교차 + mean_change_score=0.74 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",CHG_00058,0.7385,2024-05-31,2026-05-31,ensemble,0.9376,1.0,0.675,MEDIUM,-1.1199797629122141,0.003,COLD_99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.28,0.0,0.6406,,CHG_00060,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",CHG_00060,0.5811,2024-05-31,2026-05-31,ensemble,0.6406,0.3,0.4862,MEDIUM,-0.11406533670693371,0.979,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2600.8,0.0,0.638,,CHG_00061,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",CHG_00061,0.5717,2024-05-31,2026-05-31,ensemble,0.638,0.3,0.4852,MEDIUM,-0.6794380627812197,0.063,COLD_90
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2900.89,0.0,0.6986,,CHG_00063,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",CHG_00063,0.5923,2024-05-31,2026-05-31,ensemble,0.6986,0.3,0.5094,MEDIUM,-1.1199797629122141,0.003,COLD_99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.28,0.0,0.715,,CHG_00064,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",CHG_00064,0.5857,2024-05-31,2026-05-31,ensemble,0.715,0.3,0.516,MEDIUM,0.0707663810369154,0.575,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.28,0.0,0.6637,,CHG_00066,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",CHG_00066,0.5858,2024-05-31,2026-05-31,ensemble,0.6637,0.3,0.4955,MEDIUM,-0.09474676733822572,0.989,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3901.2,0.0,0.7765,,CHG_00067,DEMOLITION,"건물과 미교차 + mean_change_score=0.61 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",CHG_00067,0.6064,2024-05-31,2026-05-31,ensemble,0.7765,1.0,0.6106,MEDIUM,-0.09474676733822572,0.871,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,77423.79,0.0,0.9886,,CHG_00069,DEMOLITION,"건물과 미교차 + mean_change_score=0.75 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",CHG_00069,0.7537,2024-05-31,2026-05-31,ensemble,0.9886,1.0,0.6954,MEDIUM,-0.9174828668717551,0.009,COLD_99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,4301.32,0.0,1.0,,CHG_00070,DEMOLITION,"건물과 미교차 + mean_change_score=0.77 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",CHG_00070,0.7708,2024-05-31,2026-05-31,ensemble,1.0,1.0,0.7,HIGH,0.5786620122101599,0.037,HOT_95
